39	5	0.5
41	5	0.5
43	5	0.5
45	5	0.5
47	5	0.5
49	5	0.5
51	5	0.5
53	5	0.5
55	5	0.5
57	5	0.5
59	5	0.5
61	5	0.5
63	5	0.5
65	5	0.5
67	5	0.5
69	5	0.5
71	5	0.5
73	5	0.5
75	5	0.5
77	5	0.5
79	5	0.5
81	5	0.5
83	5	0.5
85	5	0.5
87	5	0.5
89	5	0.5
91	5	0.5
93	5	0.5
95	5	0.5
97	5	0.5
99	5	0.5
101	5	0.5
103	5	0.5
105	5	0.5
107	5	0.5
109	5	0.5
111	5	0.5
113	5	0.5
115	5	0.5
117	5	0.5
119	5	0.5
121	5	0.5
123	5	0.5
125	5	0.5
127	5	0.5
1	7	0.5
3	7	0.5
5	7	0.5
7	7	0.5
9	7	0.5
11	7	0.5
13	7	0.5
15	7	0.5
17	7	0.5
19	7	0.5
21	7	0.5
23	7	0.5
25	7	0.5
27	7	0.5
29	7	0.5
31	7	0.5
33	7	0.5
35	7	0.5
37	7	0.5
39	7	0.5
41	7	0.5
43	7	0.5
45	7	0.5
47	7	0.5
49	7	0.5
51	7	0.5
53	7	0.5
55	7	0.5
57	7	0.5
59	7	0.5
61	7	0.5
63	7	0.5
65	7	0.5
67	7	0.5
69	7	0.5
71	7	0.5
73	7	0.5
75	7	0.5
77	7	0.5
79	7	0.5
81	7	0.5
83	7	0.5
85	7	0.5
87	7	0.5
89	7	0.5
91	7	0.5
93	7	0.5
95	7	0.5
97	7	0.5
99	7	0.5
101	7	0.5
103	7	0.5
105	7	0.5
107	7	0.5
109	7	0.5
111	7	0.5
113	7	0.5
115	7	0.5
117	7	0.5
119	7	0.5
121	7	0.5
123	7	0.5
125	7	0.5
127	7	0.5
1	9	0.5
3	9	0.5
5	9	0.5
7	9	0.5
9	9	0.5
11	9	0.5
13	9	0.5
15	9	0.5
17	9	0.5
19	9	0.5
21	9	0.5
23	9	0.5
25	9	0.5
27	9	0.5
29	9	0.5
31	9	0.5
33	9	0.5
35	9	0.5
37	9	0.5
39	9	0.5
41	9	0.5
43	9	0.5
45	9	0.5
47	9	0.5
49	9	0.5
51	9	0.5
53	9	0.5
55	9	0.5
57	9	0.5
59	9	0.5
61	9	0.5
63	9	0.5
65	9	0.5
67	9	0.5
69	9	0.5
71	9	0.5
73	9	0.5
75	9	0.5
77	9	0.5
79	9	0.5
81	9	0.5
83	9	0.5
85	9	0.5
87	9	0.5
89	9	0.5
91	9	0.5
93	9	0.5
95	9	0.5
97	9	0.5
99	9	0.5
101	9	0.5
103	9	0.5
105	9	0.5
107	9	0.5
109	9	0.5
111	9	0.5
113	9	0.5
115	9	0.5
117	9	0.5
119	9	0.5
121	9	0.5
123	9	0.5
125	9	0.5
127	9	0.5
1	11	0.5
3	11	0.5
5	11	0.5
7	11	0.5
9	11	0.5
11	11	0.5
13	11	0.5
15	11	0.5
17	11	0.5
19	11	0.5
21	11	0.5
23	11	0.5
25	11	0.5
27	11	0.5
29	11	0.5
31	11	0.5
33	11	0.5
35	11	0.5
37	11	0.5
39	11	0.5
41	11	0.5
43	11	0.5
45	11	0.5
47	11	0.5
49	11	0.5
51	11	0.5
53	11	0.5
55	11	0.5
57	11	0.5
59	11	0.5
61	11	0.5
63	11	0.5
65	11	0.5
67	11	0.5
69	11	0.5
71	11	0.5
73	11	0.5
75	11	0.5
77	11	0.5
79	11	0.5
81	11	0.5
83	11	0.5
85	11	0.5
87	11	0.5
89	11	0.5
91	11	0.5
93	11	0.5
95	11	0.5
97	11	0.5
99	11	0.5
101	11	0.5
103	11	0.5
105	11	0.5
107	11	0.5
109	11	0.5
111	11	0.5
113	11	0.5
115	11	0.5
117	11	0.5
119	11	0.5
121	11	0.5
123	11	0.5
125	11	0.5
127	11	0.5
1	13	0.5
3	13	0.5
5	13	0.5
7	13	0.5
9	13	0.5
11	13	0.5
13	13	0.5
15	13	0.5
17	13	0.5
19	13	0.5
21	13	0.5
23	13	0.5
25	13	0.5
27	13	0.5
29	13	0.5
31	13	0.5
33	13	0.5
35	13	0.5
37	13	0.5
39	13	0.5
41	13	0.5
43	13	0.5
45	13	0.5
47	13	0.5
49	13	0.5
51	13	0.5
53	13	0.5
55	13	0.5
57	13	0.5
59	13	0.5
61	13	0.5
63	13	0.5
65	13	0.5
67	13	0.5
69	13	0.5
71	13	0.5
73	13	0.5
75	13	0.5
77	13	0.5
79	13	0.5
81	13	0.5
83	13	0.5
85	13	0.5
87	13	0.5
89	13	0.5
91	13	0.5
93	13	0.5
95	13	0.5
97	13	0.5
99	13	0.5
101	13	0.5
103	13	0.5
105	13	0.5
107	13	0.5
109	13	0.5
111	13	0.5
113	13	0.5
115	13	0.5
117	13	0.5
119	13	0.5
121	13	0.5
123	13	0.5
125	13	0.5
127	13	0.5
1	15	0.5
3	15	0.5
5	15	0.5
7	15	0.5
9	15	0.5
11	15	0.5
13	15	0.5
15	15	0.5
17	15	0.5
19	15	0.5
21	15	0.5
23	15	0.5
25	15	0.5
27	15	0.5
29	15	0.5
31	15	0.5
33	15	0.5
35	15	0.5
37	15	0.5
39	15	0.5
41	15	0.5
43	15	0.5
45	15	0.5
47	15	0.5
49	15	0.5
51	15	0.5
53	15	0.5
55	15	0.5
57	15	0.5
59	15	0.5
61	15	0.5
63	15	0.5
65	15	0.5
67	15	0.5
69	15	0.5
71	15	0.5
73	15	0.5
75	15	0.5
77	15	0.5
79	15	0.5
81	15	0.5
83	15	0.5
85	15	0.5
87	15	0.5
89	15	0.5
91	15	0.5
93	15	0.5
95	15	0.5
97	15	0.5
99	15	0.5
101	15	0.5
103	15	0.5
105	15	0.5
107	15	0.5
109	15	0.5
111	15	0.5
113	15	0.5
115	15	0.5
117	15	0.5
119	15	0.5
121	15	0.5
123	15	0.5
125	15	0.5
127	15	0.5
1	17	0.5
3	17	0.5
5	17	0.5
7	17	0.5
9	17	0.5
11	17	0.5
13	17	0.5
15	17	0.5
17	17	0.5
19	17	0.5
21	17	0.5
23	17	0.5
25	17	0.5
27	17	0.5
29	17	0.5
31	17	0.5
33	17	0.5
35	17	0.5
37	17	0.5
39	17	0.5
41	17	0.5
43	17	0.5
45	17	0.5
47	17	0.5
49	17	0.5
51	17	0.5
53	17	0.5
55	17	0.5
57	17	0.5
59	17	0.5
61	17	0.5
63	17	0.5
65	17	0.5
67	17	0.5
69	17	0.5
71	17	0.5
73	17	0.5
75	17	0.5
77	17	0.5
79	17	0.5
81	17	0.5
83	17	0.5
85	17	0.5
87	17	0.5
89	17	0.5
91	17	0.5
93	17	0.5
95	17	0.5
97	17	0.5
99	17	0.5
101	17	0.5
103	17	0.5
105	17	0.5
107	17	0.5
109	17	0.5
111	17	0.5
113	17	0.5
115	17	0.5
117	17	0.5
119	17	0.5
121	17	0.5
123	17	0.5
125	17	0.5
127	17	0.5
1	19	0.5
3	19	0.5
5	19	0.5
7	19	0.5
9	19	0.5
11	19	0.5
13	19	0.5
15	19	0.5
17	19	0.5
19	19	0.5
21	19	0.5
23	19	0.5
25	19	0.5
27	19	0.5
29	19	0.5
31	19	0.5
33	19	0.5
35	19	0.5
37	19	0.5
39	19	0.5
41	19	0.5
43	19	0.5
45	19	0.5
47	19	0.5
49	19	0.5
51	19	0.5
53	19	0.5
55	19	0.5
57	19	0.5
59	19	0.5
61	19	0.5
63	19	0.5
65	19	0.5
67	19	0.5
69	19	0.5
71	19	0.5
73	19	0.5
75	19	0.5
77	19	0.5
79	19	0.5
81	19	0.5
83	19	0.5
85	19	0.5
87	19	0.5
89	19	0.5
91	19	0.5
93	19	0.5
95	19	0.5
97	19	0.5
99	19	0.5
101	19	0.5
103	19	0.5
105	19	0.5
107	19	0.5
109	19	0.5
111	19	0.5
113	19	0.5
115	19	0.5
117	19	0.5
119	19	0.5
121	19	0.5
123	19	0.5
125	19	0.5
127	19	0.5
1	21	0.5
3	21	0.5
5	21	0.5
7	21	0.5
9	21	0.5
11	21	0.5
13	21	0.5
15	21	0.5
17	21	0.5
19	21	0.5
21	21	0.5
23	21	0.5
25	21	0.5
27	21	0.5
29	21	0.5
31	21	0.5
33	21	0.5
35	21	0.5
37	21	0.5
39	21	0.5
41	21	0.5
43	21	0.5
45	21	0.5
47	21	0.5
49	21	0.5
51	21	0.5
53	21	0.5
55	21	0.5
57	21	0.5
59	21	0.5
61	21	0.5
63	21	0.5
65	21	0.5
67	21	0.5
69	21	0.5
71	21	0.5
73	21	0.5
75	21	0.5
77	21	0.5
79	21	0.5
81	21	0.5
83	21	0.5
85	21	0.5
87	21	0.5
89	21	0.5
91	21	0.5
93	21	0.5
95	21	0.5
97	21	0.5
99	21	0.5
101	21	0.5
103	21	0.5
105	21	0.5
107	21	0.5
109	21	0.5
111	21	0.5
113	21	0.5
115	21	0.5
117	21	0.5
119	21	0.5
121	21	0.5
123	21	0.5
125	21	0.5
127	21	0.5
1	23	0.5
3	23	0.5
5	23	0.5
7	23	0.5
9	23	0.5
11	23	0.5
13	23	0.5
15	23	0.5
17	23	0.5
19	23	0.5
21	23	0.5
23	23	0.5
25	23	0.5
27	23	0.5
29	23	0.5
31	23	0.5
33	23	0.5
35	23	0.5
37	23	0.5
39	23	0.5
41	23	0.5
43	23	0.5
45	23	0.5
47	23	0.5
49	23	0.5
51	23	0.5
53	23	0.5
55	23	0.5
57	23	0.5
59	23	0.5
61	23	0.5
63	23	0.5
65	23	0.5
67	23	0.5
69	23	0.5
71	23	0.5
73	23	0.5
75	23	0.5
77	23	0.5
79	23	0.5
81	23	0.5
83	23	0.5
85	23	0.5
87	23	0.5
89	23	0.5
91	23	0.5
93	23	0.5
95	23	0.5
97	23	0.5
99	23	0.5
101	23	0.5
103	23	0.5
105	23	0.5
107	23	0.5
109	23	0.5
111	23	0.5
113	23	0.5
115	23	0.5
117	23	0.5
119	23	0.5
121	23	0.5
123	23	0.5
125	23	0.5
127	23	0.5
1	25	0.5
3	25	0.5
5	25	0.5
7	25	0.5
9	25	0.5
11	25	0.5
13	25	0.5
15	25	0.5
17	25	0.5
19	25	0.5
21	25	0.5
23	25	0.5
25	25	0.5
27	25	0.5
29	25	0.5
31	25	0.5
33	25	0.5
35	25	0.5
37	25	0.5
39	25	0.5
41	25	0.5
43	25	0.5
45	25	0.5
47	25	0.5
49	25	0.5
51	25	0.5
53	25	0.5
55	25	0.5
57	25	0.5
59	25	0.5
61	25	0.5
63	25	0.5
65	25	0.5
67	25	0.5
69	25	0.5
71	25	0.5
73	25	0.5
75	25	0.5
77	25	0.5
79	25	0.5
81	25	0.5
83	25	0.5
85	25	0.5
87	25	0.5
89	25	0.5
91	25	0.5
93	25	0.5
95	25	0.5
97	25	0.5
99	25	0.5
101	25	0.5
103	25	0.5
105	25	0.5
107	25	0.5
109	25	0.5
111	25	0.5
113	25	0.5
115	25	0.5
117	25	0.5
119	25	0.5
121	25	0.5
123	25	0.5
125	25	0.5
127	25	0.5
1	27	0.5
3	27	0.5
5	27	0.5
7	27	0.5
9	27	0.5
11	27	0.5
13	27	0.5
15	27	0.5
17	27	0.5
19	27	0.5
21	27	0.5
23	27	0.5
25	27	0.5
27	27	0.5
29	27	0.5
31	27	0.5
33	27	0.5
35	27	0.5
37	27	0.5
39	27	0.5
41	27	0.5
43	27	0.5
45	27	0.5
47	27	0.5
49	27	0.5
51	27	0.5
53	27	0.5
55	27	0.5
57	27	0.5
59	27	0.5
61	27	0.5
63	27	0.5
65	27	0.5
67	27	0.5
69	27	0.5
71	27	0.5
73	27	0.5
75	27	0.5
77	27	0.5
79	27	0.5
81	27	0.5
83	27	0.5
85	27	0.5
87	27	0.5
89	27	0.5
91	27	0.5
93	27	0.5
95	27	0.5
97	27	0.5
99	27	0.5
101	27	0.5
103	27	0.5
105	27	0.5
107	27	0.5
109	27	0.5
111	27	0.5
113	27	0.5
115	27	0.5
117	27	0.5
119	27	0.5
121	27	0.5
123	27	0.5
125	27	0.5
127	27	0.5
1	29	0.5
3	29	0.5
5	29	0.5
7	29	0.5
9	29	0.5
11	29	0.5
13	29	0.5
15	29	0.5
17	29	0.5
19	29	0.5
21	29	0.5
23	29	0.5
25	29	0.5
27	29	0.5
29	29	0.5
31	29	0.5
33	29	0.5
35	29	0.5
37	29	0.5
39	29	0.5
41	29	0.5
43	29	0.5
45	29	0.5
47	29	0.5
49	29	0.5
51	29	0.5
53	29	0.5
55	29	0.5
57	29	0.5
59	29	0.5
61	29	0.5
63	29	0.5
65	29	0.5
67	29	0.5
69	29	0.5
71	29	0.5
73	29	0.5
75	29	0.5
77	29	0.5
79	29	0.5
81	29	0.5
83	29	0.5
85	29	0.5
87	29	0.5
89	29	0.5
91	29	0.5
93	29	0.5
95	29	0.5
97	29	0.5
99	29	0.5
101	29	0.5
103	29	0.5
105	29	0.5
107	29	0.5
109	29	0.5
111	29	0.5
113	29	0.5
115	29	0.5
117	29	0.5
119	29	0.5
121	29	0.5
123	29	0.5
125	29	0.5
127	29	0.5
1	31	0.5
3	31	0.5
5	31	0.5
7	31	0.5
9	31	0.5
11	31	0.5
13	31	0.5
15	31	0.5
17	31	0.5
19	31	0.5
21	31	0.5
23	31	0.5
25	31	0.5
27	31	0.5
29	31	0.5
31	31	0.5
33	31	0.5
35	31	0.5
37	31	0.5
39	31	0.5
41	31	0.5
43	31	0.5
45	31	0.5
47	31	0.5
49	31	0.5
51	31	0.5
53	31	0.5
55	31	0.5
57	31	0.5
59	31	0.5
61	31	0.5
63	31	0.5
65	31	0.5
67	31	0.5
69	31	0.5
71	31	0.5
73	31	0.5
75	31	0.5
77	31	0.5
79	31	0.5
81	31	0.5
83	31	0.5
85	31	0.5
87	31	0.5
89	31	0.5
91	31	0.5
93	31	0.5
95	31	0.5
97	31	0.5
99	31	0.5
101	31	0.5
103	31	0.5
105	31	0.5
107	31	0.5
109	31	0.5
111	31	0.5
113	31	0.5
115	31	0.5
117	31	0.5
119	31	0.5
121	31	0.5
123	31	0.5
125	31	0.5
127	31	0.5
1	33	0.5
3	33	0.5
5	33	0.5
7	33	0.5
9	33	0.5
11	33	0.5
13	33	0.5
15	33	0.5
17	33	0.5
19	33	0.5
21	33	0.5
23	33	0.5
25	33	0.5
27	33	0.5
29	33	0.5
31	33	0.5
33	33	0.5
35	33	0.5
37	33	0.5
39	33	0.5
41	33	0.5
43	33	0.5
45	33	0.5
47	33	0.5
49	33	0.5
51	33	0.5
53	33	0.5
55	33	0.5
57	33	0.5
59	33	0.5
61	33	0.5
63	33	0.5
65	33	0.5
67	33	0.5
69	33	0.5
71	33	0.5
73	33	0.5
75	33	0.5
77	33	0.5
79	33	0.5
81	33	0.5
83	33	0.5
85	33	0.5
87	33	0.5
89	33	0.5
91	33	0.5
93	33	0.5
95	33	0.5
97	33	0.5
99	33	0.5
101	33	0.5
103	33	0.5
105	33	0.5
107	33	0.5
109	33	0.5
111	33	0.5
113	33	0.5
115	33	0.5
117	33	0.5
119	33	0.5
121	33	0.5
123	33	0.5
125	33	0.5
127	33	0.5
1	35	0.5
3	35	0.5
5	35	0.5
7	35	0.5
9	35	0.5
11	35	0.5
13	35	0.5
15	35	0.5
17	35	0.5
19	35	0.5
21	35	0.5
23	35	0.5
25	35	0.5
27	35	0.5
29	35	0.5
31	35	0.5
33	35	0.5
35	35	0.5
37	35	0.5
39	35	0.5
41	35	0.5
43	35	0.5
45	35	0.5
47	35	0.5
49	35	0.5
51	35	0.5
53	35	0.5
55	35	0.5
57	35	0.5
59	35	0.5
61	35	0.5
63	35	0.5
65	35	0.5
67	35	0.5
69	35	0.5
71	35	0.5
73	35	0.5
75	35	0.5
77	35	0.5
79	35	0.5
81	35	0.5
83	35	0.5
85	35	0.5
87	35	0.5
89	35	0.5
91	35	0.5
93	35	0.5
95	35	0.5
97	35	0.5
99	35	0.5
101	35	0.5
103	35	0.5
105	35	0.5
107	35	0.5
109	35	0.5
111	35	0.5
113	35	0.5
115	35	0.5
117	35	0.5
119	35	0.5
121	35	0.5
123	35	0.5
125	35	0.5
127	35	0.5
1	37	0.5
3	37	0.5
5	37	0.5
7	37	0.5
9	37	0.5
11	37	0.5
13	37	0.5
15	37	0.5
17	37	0.5
19	37	0.5
21	37	0.5
23	37	0.5
25	37	0.5
27	37	0.5
29	37	0.5
31	37	0.5
33	37	0.5
35	37	0.5
37	37	0.5
39	37	0.5
41	37	0.5
43	37	0.5
45	37	0.5
47	37	0.5
49	37	0.5
51	37	0.5
53	37	0.5
55	37	0.5
57	37	0.5
59	37	0.5
61	37	0.5
63	37	0.5
65	37	0.5
67	37	0.5
69	37	0.5
71	37	0.5
73	37	0.5
75	37	0.5
77	37	0.5
79	37	0.5
81	37	0.5
83	37	0.5
85	37	0.5
87	37	0.5
89	37	0.5
91	37	0.5
93	37	0.5
95	37	0.5
97	37	0.5
99	37	0.5
101	37	0.5
103	37	0.5
105	37	0.5
107	37	0.5
109	37	0.5
111	37	0.5
113	37	0.5
115	37	0.5
117	37	0.5
119	37	0.5
121	37	0.5
123	37	0.5
125	37	0.5
127	37	0.5
1	39	0.5
3	39	0.5
5	39	0.5
7	39	0.5
9	39	0.5
11	39	0.5
13	39	0.5
15	39	0.5
17	39	0.5
19	39	0.5
21	39	0.5
23	39	0.5
25	39	0.5
27	39	0.5
29	39	0.5
31	39	0.5
33	39	0.5
35	39	0.5
37	39	0.5
39	39	0.5
41	39	0.5
43	39	0.5
45	39	0.5
47	39	0.5
49	39	0.5
51	39	0.5
53	39	0.5
55	39	0.5
57	39	0.5
59	39	0.5
61	39	0.5
63	39	0.5
65	39	0.5
67	39	0.5
69	39	0.5
71	39	0.5
73	39	0.5
75	39	0.5
77	39	0.5
79	39	0.5
81	39	0.5
83	39	0.5
85	39	0.5
87	39	0.5
89	39	0.5
91	39	0.5
93	39	0.5
95	39	0.5
97	39	0.5
99	39	0.5
101	39	0.5
103	39	0.5
105	39	0.5
107	39	0.5
109	39	0.5
111	39	0.5
113	39	0.5
115	39	0.5
117	39	0.5
119	39	0.5
121	39	0.5
123	39	0.5
125	39	0.5
127	39	0.5
1	41	0.5
3	41	0.5
5	41	0.5
7	41	0.5
9	41	0.5
11	41	0.5
13	41	0.5
15	41	0.5
17	41	0.5
19	41	0.5
21	41	0.5
23	41	0.5
25	41	0.5
27	41	0.5
29	41	0.5
31	41	0.5
33	41	0.5
35	41	0.5
37	41	0.5
39	41	0.5
41	41	0.5
43	41	0.5
45	41	0.5
47	41	0.5
49	41	0.5
51	41	0.5
53	41	0.5
55	41	0.5
57	41	0.5
59	41	0.5
61	41	0.5
63	41	0.5
65	41	0.5
67	41	0.5
69	41	0.5
71	41	0.5
73	41	0.5
75	41	0.5
77	41	0.5
79	41	0.5
81	41	0.5
83	41	0.5
85	41	0.5
87	41	0.5
89	41	0.5
91	41	0.5
93	41	0.5
95	41	0.5
97	41	0.5
99	41	0.5
101	41	0.5
103	41	0.5
105	41	0.5
107	41	0.5
109	41	0.5
111	41	0.5
113	41	0.5
115	41	0.5
117	41	0.5
119	41	0.5
121	41	0.5
123	41	0.5
125	41	0.5
127	41	0.5
1	43	0.5
3	43	0.5
5	43	0.5
7	43	0.5
9	43	0.5
11	43	0.5
13	43	0.5
15	43	0.5
17	43	0.5
19	43	0.5
21	43	0.5
23	43	0.5
25	43	0.5
27	43	0.5
29	43	0.5
31	43	0.5
33	43	0.5
35	43	0.5
37	43	0.5
39	43	0.5
41	43	0.5
43	43	0.5
45	43	0.5
47	43	0.5
49	43	0.5
51	43	0.5
53	43	0.5
55	43	0.5
57	43	0.5
59	43	0.5
61	43	0.5
63	43	0.5
65	43	0.5
67	43	0.5
69	43	0.5
71	43	0.5
73	43	0.5
75	43	0.5
77	43	0.5
79	43	0.5
81	43	0.5
83	43	0.5
85	43	0.5
87	43	0.5
89	43	0.5
91	43	0.5
93	43	0.5
95	43	0.5
97	43	0.5
99	43	0.5
101	43	0.5
103	43	0.5
105	43	0.5
107	43	0.5
109	43	0.5
111	43	0.5
113	43	0.5
115	43	0.5
117	43	0.5
119	43	0.5
121	43	0.5
123	43	0.5
125	43	0.5
127	43	0.5
1	45	0.5
3	45	0.5
5	45	0.5
7	45	0.5
9	45	0.5
11	45	0.5
13	45	0.5
15	45	0.5
17	45	0.5
19	45	0.5
21	45	0.5
23	45	0.5
25	45	0.5
27	45	0.5
29	45	0.5
31	45	0.5
33	45	0.5
35	45	0.5
37	45	0.5
39	45	0.5
41	45	0.5
43	45	0.5
45	45	0.5
47	45	0.5
49	45	0.5
51	45	0.5
53	45	0.5
55	45	0.5
57	45	0.5
59	45	0.5
61	45	0.5
63	45	0.5
65	45	0.5
67	45	0.5
69	45	0.5
71	45	0.5
73	45	0.5
75	45	0.5
77	45	0.5
79	45	0.5
81	45	0.5
83	45	0.5
85	45	0.5
87	45	0.5
89	45	0.5
91	45	0.5
93	45	0.5
95	45	0.5
97	45	0.5
99	45	0.5
101	45	0.5
103	45	0.5
105	45	0.5
107	45	0.5
109	45	0.5
111	45	0.5
113	45	0.5
115	45	0.5
117	45	0.5
119	45	0.5
121	45	0.5
123	45	0.5
125	45	0.5
127	45	0.5
1	47	0.5
3	47	0.5
5	47	0.5
7	47	0.5
9	47	0.5
11	47	0.5
13	47	0.5
15	47	0.5
17	47	0.5
19	47	0.5
21	47	0.5
23	47	0.5
25	47	0.5
27	47	0.5
29	47	0.5
31	47	0.5
33	47	0.5
35	47	0.5
37	47	0.5
39	47	0.5
41	47	0.5
43	47	0.5
45	47	0.5
47	47	0.5
49	47	0.5
51	47	0.5
53	47	0.5
55	47	0.5
57	47	0.5
59	47	0.5
61	47	0.5
63	47	0.5
65	47	0.5
67	47	0.5
69	47	0.5
71	47	0.5
73	47	0.5
75	47	0.5
77	47	0.5
79	47	0.5
81	47	0.5
83	47	0.5
85	47	0.5
87	47	0.5
89	47	0.5
91	47	0.5
93	47	0.5
95	47	0.5
97	47	0.5
99	47	0.5
101	47	0.5
103	47	0.5
105	47	0.5
107	47	0.5
109	47	0.5
111	47	0.5
113	47	0.5
115	47	0.5
117	47	0.5
119	47	0.5
121	47	0.5
123	47	0.5
125	47	0.5
127	47	0.5
1	49	0.5
3	49	0.5
5	49	0.5
7	49	0.5
9	49	0.5
11	49	0.5
13	49	0.5
15	49	0.5
17	49	0.5
19	49	0.5
21	49	0.5
23	49	0.5
25	49	0.5
27	49	0.5
29	49	0.5
31	49	0.5
33	49	0.5
35	49	0.5
37	49	0.5
39	49	0.5
41	49	0.5
43	49	0.5
45	49	0.5
47	49	0.5
49	49	0.5
51	49	0.5
53	49	0.5
55	49	0.5
57	49	0.5
59	49	0.5
61	49	0.5
63	49	0.5
65	49	0.5
67	49	0.5
69	49	0.5
71	49	0.5
73	49	0.5
75	49	0.5
77	49	0.5
79	49	0.5
81	49	0.5
83	49	0.5
85	49	0.5
87	49	0.5
89	49	0.5
91	49	0.5
93	49	0.5
95	49	0.5
97	49	0.5
99	49	0.5
101	49	0.5
103	49	0.5
105	49	0.5
107	49	0.5
109	49	0.5
111	49	0.5
113	49	0.5
115	49	0.5
117	49	0.5
119	49	0.5
121	49	0.5
123	49	0.5
125	49	0.5
127	49	0.5
1	51	0.5
3	51	0.5
5	51	0.5
7	51	0.5
9	51	0.5
11	51	0.5
13	51	0.5
15	51	0.5
17	51	0.5
19	51	0.5
21	51	0.5
23	51	0.5
25	51	0.5
27	51	0.5
29	51	0.5
31	51	0.5
33	51	0.5
35	51	0.5
37	51	0.5
39	51	0.5
41	51	0.5
43	51	0.5
45	51	0.5
47	51	0.5
49	51	0.5
51	51	0.5
53	51	0.5
55	51	0.5
57	51	0.5
59	51	0.5
61	51	0.5
63	51	0.5
65	51	0.5
67	51	0.5
69	51	0.5
71	51	0.5
73	51	0.5
75	51	0.5
77	51	0.5
79	51	0.5
81	51	0.5
83	51	0.5
85	51	0.5
87	51	0.5
89	51	0.5
91	51	0.5
93	51	0.5
95	51	0.5
97	51	0.5
99	51	0.5
101	51	0.5
103	51	0.5
105	51	0.5
107	51	0.5
109	51	0.5
111	51	0.5
113	51	0.5
115	51	0.5
117	51	0.5
119	51	0.5
121	51	0.5
123	51	0.5
125	51	0.5
127	51	0.5
1	53	0.5
3	53	0.5
5	53	0.5
7	53	0.5
9	53	0.5
11	53	0.5
13	53	0.5
15	53	0.5
17	53	0.5
19	53	0.5
21	53	0.5
23	53	0.5
25	53	0.5
27	53	0.5
29	53	0.5
31	53	0.5
33	53	0.5
35	53	0.5
37	53	0.5
39	53	0.5
41	53	0.5
43	53	0.5
45	53	0.5
47	53	0.5
49	53	0.5
51	53	0.5
53	53	0.5
55	53	0.5
57	53	0.5
59	53	0.5
61	53	0.5
63	53	0.5
65	53	0.5
67	53	0.5
69	53	0.5
71	53	0.5
73	53	0.5
75	53	0.5
77	53	0.5
79	53	0.5
81	53	0.5
83	53	0.5
85	53	0.5
87	53	0.5
89	53	0.5
91	53	0.5
93	53	0.5
95	53	0.5
97	53	0.5
99	53	0.5
101	53	0.5
103	53	0.5
105	53	0.5
107	53	0.5
109	53	0.5
111	53	0.5
113	53	0.5
115	53	0.5
117	53	0.5
119	53	0.5
121	53	0.5
123	53	0.5
125	53	0.5
127	53	0.5
1	55	0.5
3	55	0.5
5	55	0.5
7	55	0.5
9	55	0.5
11	55	0.5
13	55	0.5
15	55	0.5
17	55	0.5
19	55	0.5
21	55	0.5
23	55	0.5
25	55	0.5
27	55	0.5
29	55	0.5
31	55	0.5
33	55	0.5
35	55	0.5
37	55	0.5
39	55	0.5
41	55	0.5
43	55	0.5
